id,SMILES_str,stoich_str,mass,pce,voc,jsc,e_homo_alpha,e_gap_alpha,e_lumo_alpha
2130042,C1C=CC=C1C1=Cc2c([SiH2]1)c1ccc3ccc4ccccc4c3c1c1=C[SiH2]C=c21,C27H20Si2,400.62699999999995,5.7731223925071395,0.47034284700954,188.90515452055,-5.07034284700954,1.49739563636332,-3.572947210646221
123,C1C=CC=C1C1=Cc2c([SiH2]1)c1oc3ccc4=C[SiH2]C=c4c3c1c1c[nH]cc21,C23H17NOSi2,379.5653,1.0933247149190302,0.0732571731658005,229.69238464965,-4.6732571731658,1.3292052345724499,-3.34405193859335
819324,C1C=CC=C1C1=Cc2cnc3c(c2C1)c1c[nH]cc1c1ccc2ccccc2c31,C27H18N2,370.4532,2.16533484121416,0.4635318351356501,71.8940723722,-5.063531835135652,2.1762775909890197,-2.88725424414663
1572992,C1C=c2c3C=C(Cc3c3[se]c4ccc5cscc5c4c3c2=C1)C1=CC=CC1,C25H16SSe,427.4274,0.6036482360145071,0.0465410315682398,199.61607779945,-4.6465410315682405,1.4543382694501001,-3.1922027621181397
1343617,C1C=c2ccc3[se]c4cc(oc4c3c2=C1)C1=CC=CC1,C18H12OSe,323.2518,2.08713531385934,0.256756271729951,125.10571021129999,-4.85675627172995,1.81734439642622,-3.03941187530373
1015939,C1C=CC=C1c1cc2[se]c3ccncc3c2c2cocc12,C18H11NOSe,336.2509,3.7887810068721097,0.7125747068321601,81.83077946485,-5.3125747068321605,2.09593727043847,-3.21663743639369
786565,C1C=CC=C1C1=Cc2c([SiH2]1)c1cnc3ccc4cscc4c3c1c1cocc21,C24H15NOSSi,393.5405,4.65613070619513,0.58441608254115,122.61697329180001,-5.184416082541151,1.82977903655545,-3.3546370459857004
65670,C1C=CC=C1c1cc2c([se]1)c1[se]c3ccc4c[nH]cc4c3c1c1=C[SiH2]C=c21,C23H15NSe2Si,491.3845,2.5500885335672097,0.18804075737281087,208.71365039134997,-4.7880407573728085,1.4199178298508301,-3.3681229275219797
912065,C1C=CC=C1C1=Cc2c(C1)c1sc3ccsc3c1c1cocc21,C20H12OS2,332.4458,1.82288872074367,0.21955646312618,127.77959840815001,-4.81955646312618,1.7998185396922202,-3.01973792343396
458279,C1C=CC=C1C1=Cc2[se]c3c4[se]ccc4c4ccccc4c3c2C1,C22H14Se2,436.2726,2.2713545316847203,0.32914955721154,106.20360034895,-4.92914955721154,1.92692381702865,-3.0022257401828902
1294359,C1C=CC=C1C1=Cc2c(C1)c1c3ccccc3c3ccncc3c1c1c[nH]cc21,C27H18N2,370.4532,1.6597226274329901,0.23520583752660998,108.60129547865,-4.835205837526611,1.91055335190359,-2.92465248562302
1245327,C1C=CC=C1c1cc2[se]c3c(ncc4ccsc34)c2c2ccccc12,C22H13NSSe,402.3777,2.26260354071911,0.79214950029899,43.959110602420004,-5.39214950029899,2.4576759202518303,-2.93447358004716
426130,C1C=CC=C1c1cc2[se]c3c4sccc4c4cocc4c3c2c2ccccc12,C25H14OSSe,441.4106,2.63202602075579,0.5741599616909899,70.55127414335,-5.17415996169099,2.1869764927265902,-2.9871834689643997
92867,C1C=CC=C1C1=Cc2ncc3c4ccccc4[se]c3c2[SiH2]1,C18H13NSeSi,350.3537,3.44109061249995,0.81187384864152,65.2311662925,-5.41187384864152,2.23683261818034,-3.17504123046118
491670,C1C=c2c(cc3[se]c4c(ccc5ccc6nsnc6c45)c3c2=C1)C1=CC=CC1,C24H14N2SSe,441.4146,5.089713178522112,0.4374365060550101,179.07125292939998,-5.03743650605501,1.54248682107889,-3.49494968497612
1048727,C1C=CC=C1C1=Cc2[se]c3c(cnc4ccncc34)c2[SiH2]1,C17H12N2SeSi,351.3418,5.078563976499,0.88552803085703,88.2645277514,-5.48552803085703,2.0488671576724697,-3.43666087318456
426137,C1C=CC=C1C1=Cc2[se]c3c4sccc4c4=C[SiH2]C=c4c3c2[SiH2]1,C19H14SSeSi2,409.5176,4.53717275057668,0.3869968732292701,180.4369370284,-4.98699687322927,1.53804610740822,-3.4489507658210496
2228382,C1C=CC=C1C1=Cc2ccc3c(c2C1)c1ccccc1c1ccc2cscc2c31,C28H18S,386.5162,2.49353999883907,0.439489181438651,87.3204042217,-5.03948918143865,2.05578825473338,-2.9837009267052697
1507490,C1C=CC=C1c1cc2[se]c3c4cnccc4sc3c2c2cscc12,C20H11NS2Se,408.4059,4.19395680239644,0.65480375113185,98.57354638625,-5.25480375113185,1.9770806108014598,-3.2777231403303904
360614,C1C=c2c3ccoc3c3cnc4C=C(Cc4c3c2=C1)C1=CC=CC1,C22H15NO,309.3665,2.87690902880195,0.5016346351092,88.2645277514,-5.1016346351092015,2.04796348157284,-3.0536711535363597
1267057,C1C=CC=C1c1cc2[se]c3c(c4c[nH]cc4c4ccc5nsnc5c34)c2s1,C21H11N3S2Se,448.4309,4.02509353036473,0.38269248041683,161.87270899865,-4.98269248041683,1.61796639669653,-3.3647260837202997
327850,C1C=CC=C1C1=Cc2ncc3c(ncc4ccc5c[nH]cc5c34)c2[SiH2]1,C21H15N3Si,337.4565,3.13862634441077,0.59029691691539,81.83077946485,-5.19029691691539,2.0962640551678002,-3.0940328617475896
1010375,C1C=CC=C1C1=Cc2sc3c(cnc4cccnc34)c2C1,C18H12N2S,288.3728,2.9874349034783,0.6202078328281899,74.1325247312,-5.220207832828192,2.15941804199795,-3.06078979083024
426158,C1C=CC2=C1C=C(C2)c1ccc2ccc3ccccc3c2c1,C22H16,280.3684,1.6038005562867002,0.40606441605059995,60.785922720965004,-5.0060644160506,2.2766904925331404,-2.72937392351746
491698,C1C=CC=C1C1=Cc2c(C1)c1ncccc1c1nsnc21,C17H11N3S,289.3609,4.70679153173958,0.7146535930132,101.36241963444999,-5.3146535930132,1.95792811099592,-3.35672548201728
524469,C1C=CC=C1C1=Cc2c(C1)c1c3c[nH]cc3c3ccsc3c1c1c[nH]cc21,C24H16N2S,364.4704,0.0,0.0,140.5371358664,-4.4100229834368605,1.733767136399,-2.6762558470378597
458935,C1C=CC=C1C1=Cc2c(C1)c1c3nsnc3c3ccccc3c1c1ccccc21,C26H16N2S,388.4924,4.27591946801874,0.53888356008608,122.11869925190001,-5.13888356008608,1.83217609365542,-3.3067074664306597
2621627,C1C=c2ccc3cc4[se]c5cc(C6=CC=CC6)c6=C[SiH2]C=c6c5c4cc3c2=C1,C26H18SeSi,437.4742,5.41631978877573,0.47026682737833997,177.25869205200001,-5.070266827378338,1.5504494311640098,-3.51981739621433
1278143,C1C=c2ccc3ncc4c5[SiH2]C(=Cc5[se]c4c3c2=C1)C1=CC=CC1,C21H15NSeSi,388.4025,4.757339893732009,0.5612163208320899,130.46123219285,-5.1612163208320885,1.7862589673871898,-3.3749573534448998
1376456,C1C=CC=C1C1=Cc2oc3c(oc4cccnc34)c2[SiH2]1,C16H11NO2Si,277.3539,4.21460950891455,0.62503223542051,103.77733495415,-5.2250322354205085,1.9407698558881,-3.28426237953241
1999050,C1C=CC=C1C1=Cc2c(C1)c1c3cocc3c3ccc4cocc4c3c1c1cocc21,C28H16O3,400.4314,2.08625937688582,0.19835458970339997,161.87270899865,-4.7983545897034015,1.61802082591436,-3.1803337637890396
1540131,C1C2=C([SiH2]C=C2)C=C1c1cc2c3cscc3ccc2cn1,C18H13NSSi,303.4597,3.13197590537884,0.63866850461388,75.47280648505,-5.23866850461388,2.14526206975933,-3.0934064348545496
622805,C1C=CC=C1C1=Cc2c([SiH2]1)c1c3cocc3c3ccncc3c1c1cscc21,C24H15NOSSi,393.5405,5.12180286042716,0.5514446972960401,142.94483926450002,-5.15144469729604,1.71726347587062,-3.43418122142542
1278170,C1C=CC=C1c1cc2[se]c3c4[se]ccc4c4ccccc4c3c2s1,C21H12SSe2,454.3118,2.7524885759422797,0.5480747272867701,77.29178477865,-5.14807472728677,2.13351460453654,-3.01456012275023
688347,C1C=CC2=C1C=C([SiH2]2)C1=CC2=C([SiH2]1)C=C[SiH2]2,C13H14Si3,254.5116,5.08420774877741,0.46451071435826,168.45159968195,-5.06451071435826,1.58870108893374,-3.4758096254245197
841082,C1C=CC=C1C1=Cc2ncc3c4[se]ccc4c4cscc4c3c2[SiH2]1,C20H13NSSeSi,406.4417,3.7376680365284902,0.6991248393403899,82.27986704795,-5.299124839340389,2.09431319431851,-3.2048116450218798
1632976,C1C=CC=C1C1=Cc2cc3oc4cccnc4c3cc2C1,C19H13NO,271.3177,2.43339694019423,0.6787653473684899,55.174814587685006,-5.27876534736849,2.33330873871824,-2.94545660865025
393443,C1C=CC=C1c1cc2[se]c3c4CC=Cc4c4ccccc4c3c2c2cocc12,C26H16OSe,423.3714,2.79030693404795,0.3460137907596401,124.10982324975001,-4.94601379075964,1.82183065530758,-3.12418313545206
426214,C1C=CC2=C1C=C([SiH2]2)c1cncs1,C10H9NSSi,203.3401,3.39450023356924,0.79537755824472,65.6825638976,-5.39537755824472,2.23379034917915,-3.1615872090655697
1114349,C1C=CC2=C1C=C(C2)c1cc2ccccc2c2cscc12,C20H14S,286.3966,1.7909366589682099,0.32956734105817,83.63414958925,-4.929567341058171,2.08027515088608,-2.84929219017209
1048817,C1C=CC=C1C1=Cc2sc3c4occc4c4cocc4c3c2C1,C20H12O2S,316.3788,1.51396802529053,0.20821774838406001,111.90424061245001,-4.80821774838406,1.8903378228204293,-2.91787992556363
688371,C1C=CC=C1C1=Cc2c(C1)c1sc3ccc4c[nH]cc4c3c1c1cscc21,C24H15NS2,381.5215,0.240372876819015,0.02550847244352,145.02691086845,-4.625508472443519,1.7075997081206202,-2.9179087643229003
1868021,C1C=CC=C1c1cc2[se]c3cc4ccc5ccccc5c4cc3c2c2cscc12,C27H16SSe,451.4494,3.67653816586384,0.57401902203939,98.57354638625,-5.1740190220393885,1.9772697529985401,-3.1967492690408497
884983,C1C=CC=C1C1=Cc2c(C1)c1c3nsnc3c3cc[se]c3c1c1ccccc21,C24H14N2SSe,441.4146,5.001624057435491,0.51037804295112,150.8226788224,-5.11037804295112,1.67615531659291,-3.4342227263582097
753912,C1C=CC=C1C1=Cc2c(C1)c1oc3ccc4ccccc4c3c1c1cocc21,C26H16O2,360.4104,2.03264000106379,0.24147960342702,129.547071888,-4.84147960342702,1.7902092373346898,-3.0512703660923304
2785529,C1C=CC=C1c1cc2[se]c3c(c4c[nH]cc4c4ccc5nsnc5c34)c2c2ccccc12,C27H15N3SSe,492.4625,4.650974533065654,0.50771747619284,140.98387271995,-5.10771747619284,1.7312852903059899,-3.3764321858868502
721147,C1C=c2c3C=CCc3c3c4cscc4c4C=C([SiH2]c4c3c2=C1)C1=CC=CC1,C25H18SSi,378.5692,1.2304844871449498,0.0823135964481699,230.0658468979,-4.68231359644817,1.32439365599606,-3.3579199404521094
622844,C1C=CC=C1C1=Cc2c(C1)c1c3nsnc3c3C=CCc3c1c1=C[SiH2]C=c21,C23H16N2SSi,380.5454,5.21755802624464,0.26814903751011104,299.4598705059,-4.86814903751011,1.0418352178944799,-3.82631381961563
835626,C1C=CC=C1C1=Cc2ncc3c(cnc4ccc5=C[SiH2]C=c5c34)c2[SiH2]1,C21H16N2Si2,352.5434,8.07806293692085,0.7529985199406801,165.1051792767,-5.3529985199406775,1.60323775078008,-3.7497607691606003
1114377,C1C=CC=C1C1=Cc2ncc3cc4C=C[SiH2]c4cc3c2C1,C19H15NSi,285.4205,2.65752566589354,0.61852474202103,66.1253491132,-5.21852474202103,2.22810435004467,-2.99042039197636
1048842,C1C=c2c3ccccc3c3cc4CC(=Cc4cc3c2=C1)C1=CC=CC1,C25H18,318.4172,1.9720109438948998,0.44130674616112997,68.77274220765,-5.04130674616113,2.20599827892586,-2.83530846723527
1343757,C1C=c2ccc3[se]c4c5[SiH2]C(=Cc5sc4c3c2=C1)C1=CC=CC1,C20H14SSeSi,393.4426,2.90308913973397,0.261537485904061,170.83388350209998,-4.8615374859040585,1.57830763624078,-3.2832298496632797
1540367,C1C=CC=C1c1cc2[se]c3c4[SiH2]C=Cc4c4cscc4c3c2c2c[nH]cc12,C23H15NSSeSi,444.4905,1.6269839647042,0.15254126779259,164.1509907375,-4.75254126779259,1.60690651029608,-3.1456347574965093
1147152,C1C=CC=C1C1=Cc2c([SiH2]1)c1c3nsnc3c3ccoc3c1c1nsnc21,C19H10N4OS2Si,402.533,9.48584250897074,0.69660732126643,209.5730638313,-5.2966073212664275,1.4159003247013997,-3.8807069965650296
393489,C1C=CC=C1C1=Cc2c(C1)c1c3ccccc3c3cccnc3c1c1cocc21,C27H17NO,371.4373,2.7856395465339907,0.35687868537914,120.13011589799999,-4.95687868537914,1.84358513819198,-3.11329354718716
1605678,[SiH2]1C=CC2=C1C=C([SiH2]2)c1cc2sccc2s1,C12H10S2Si2,274.515,5.2907817915610185,0.703993798184871,115.6641056727,-5.3039937981848695,1.86936424319074,-3.43462955499413
33047,C1C=c2ccc3ncc4c5[SiH2]C(=Cc5c5c[nH]cc5c4c3c2=C1)C1=CC=CC1,C25H18N2Si,374.5172,2.7869558710967897,0.31839180331798,134.71495196315,-4.918391803317982,1.76361941810516,-3.1547723852128198
1852748,C1C=CC=C1c1cc2[se]c3c(c4c[nH]cc4c4ccc5nsnc5c34)c2c2c[nH]cc12,C25H14N4SSe,481.4396,1.6531493327962399,0.12971803746361998,196.1368986434,-4.729718037463621,1.4679641847129101,-3.26175385275071
879322,C1C=c2ccc3[se]c4c([se]c5cc(C6=CC=CC6)c6cocc6c45)c3c2=C1,C24H14OSe2,476.2936,3.1618466053203305,0.29983970611286,162.2927952139,-4.899839706112861,1.6149556890065,-3.28488401710636
196897,C1C=CC=C1C1=Cc2c(C1)c1sc3C=C[SiH2]c3c1c1cscc21,C20H14S2Si,346.5486,1.9948241919303997,0.2122954942673,144.6143656087,-4.8122954942673,1.70879098740078,-3.10350450686652
917795,C1C=CC=C1C1=Cc2cnc3c4occc4sc3c2[SiH2]1,C16H11NOSSi,293.4209,3.61190077993007,0.73653416872395,75.47280648505,-5.336534168723951,2.14730656632871,-3.18922760239524
524582,C1C=CC=C1C1=Cc2oc3c(c2[SiH2]1)c1cscc1c1ccc2ccccc2c31,C25H16OSSi,392.5524,3.21568767696782,0.3987634010544199,124.10982324975001,-4.99876340105442,1.82256070313455,-3.17620269791987
753960,C1C=CC=C1C1=Cc2ccc3cc4C=C[SiH2]c4cc3c2[SiH2]1,C19H16Si2,300.5074,3.38417658461541,0.65401966673038,79.63606555515,-5.25401966673038,2.1153579490804897,-3.13866171764989
1573164,C1C=CC=C1C1=Cc2c(C1)c1ncc3ccc4cscc4c3c1c1nsnc21,C23H13N3S2,395.5087,5.03183400343446,0.58718174712888,131.88680455015,-5.18718174712888,1.77837033524254,-3.4088114118863397
262450,C1C=CC=C1c1cc2[se]c3c4[SiH2]C=Cc4[se]c3c2c2=C[SiH2]C=c12,C19H14Se2Si2,456.4116,5.77798504117871,0.4269511636239001,208.27915105205003,-5.0269511636239015,1.4216922209979799,-3.60525894262592
393523,C1C=CC=C1c1cc2[se]c3c4[SiH2]C=Cc4c4cocc4c3c2o1,C19H12O2SeSi,379.3478,3.0168164350367004,0.33975022668371996,136.65852136819998,-4.93975022668372,1.75361275722568,-3.18613746945804
1632990,C1C=c2ccc3c(c4ncc5C=C(Cc5c4c4=C[SiH2]C=c34)C3=CC=CC3)c2=C1,C26H19NSi,373.5291,4.59141396067437,0.34721795619434,203.5128617184,-4.94721795619434,1.4393042601089099,-3.5079136960854305
1283465,C1C=CC=C1c1cc2[se]c3c(ncc4ccc5nsnc5c34)c2[se]1,C18H9N3SSe2,457.2761,6.84508931591337,0.79877664903649,131.88680455015,-5.39877664903649,1.77837037075473,-3.6204062782817594
131386,C1C=CC=C1c1cc2[se]c3c(c4c[nH]cc4c4ccc5cscc5c34)c2o1,C23H13NOSSe,430.3877,1.04754267581412,0.13997185142695998,115.18040593475,-4.739971851426961,1.87162171355048,-2.8683501378764804
164162,C1C=CC=C1C1=Cc2ncc3c(ncc4ccc5cocc5c34)c2C1,C22H14N2O,322.3656,3.50440249302145,0.67725430197534,79.63606555515,-5.27725430197534,2.1133647177014,-3.1638895842739396
1638728,C1C=CC=C1C1=Cc2ncc3c(c2C1)c1ccccc1c1ccc2nsnc2c31,C25H15N3S,389.4805,6.06505296957111,0.7328279623866999,127.37381395505,-5.3328279623867,1.80440567013315,-3.5284222922535498
852297,C1C=CC=C1C1=Cc2c(C1)c1sc3ccc4cscc4c3c1c1nsnc21,C22H12N2S3,400.5488,4.8992777069982,0.440148927325,171.30892775684998,-5.040148927325,1.57576383482017,-3.4643850925048305
1245514,C1C=CC=C1c1cc2[se]c3cc4cccnc4cc3c2c2=C[SiH2]C=c12,C22H15NSeSi,400.4135,6.82748126191012,0.6291333984631601,167.0188015782,-5.22913339846316,1.59562605534569,-3.6335073431174703
1769807,C1C=c2ccc3cc4[se]c5cc(C6=CC=CC6)c6=CCC=c6c5c4cc3c2=C1,C27H18Se,421.3992,3.14405028367338,0.3013517374758811,160.56961669125,-4.9013517374758795,1.62855442345357,-3.2727973140223097
2228583,C1C=CC=C1c1cc2[se]c3c(c4cocc4c4ccc5c[nH]cc5c34)c2c2c[nH]cc12,C27H16N2OSe,463.3964,0.18038946196814,0.0212802768824705,130.46123219285,-4.6212802768824695,1.7839678534481105,-2.83731242343436
1418481,C1C=CC=C1c1cc2[se]c3c4occc4sc3c2s1,C15H8OS2Se,347.3192,2.14290894332762,0.47955117897657,68.77274220765,-5.07955117897657,2.2022134500487702,-2.8773377289278
1507696,C1C=c2c3ccsc3c3cnc4C=C(Cc4c3c2=C1)C1=CC=CC1,C22H15NS,325.4335,3.15652651070857,0.55634128709649,87.3204042217,-5.15634128709649,2.05449141461014,-3.10184987248635
1081716,C1C=c2c3C=C[SiH2]c3c3[se]c4C=C(Cc4c3c2=C1)C1=CC=CC1,C21H16SeSi,375.4034,1.14303192824584,0.0795958666161106,221.01178558615,-4.67959586661611,1.37099509846505,-3.3086007681510603
459127,C1C=c2c(cc3[se]c4c5[SiH2]C=Cc5ncc4c3c2=C1)C1=CC=CC1,C21H15NSeSi,388.4025,4.79492318452252,0.47858514672642,154.1949056206,-5.07858514672642,1.6612451592858402,-3.41733998744058
1349012,C1C2=C([SiH2]C=C2)C=C1c1cc2c(ccc3=C[SiH2]C=c23)c2nsnc12,C19H14N2SSi2,358.5716,9.183798579083447,0.60746089128674,232.67601349915,-5.2074608912867415,1.30195176106942,-3.90550913021732
1180028,C1C=CC=C1C1=Cc2c([SiH2]1)c1ncc3ccoc3c1c1ccccc21,C22H15NOSi,337.4525,3.3129642782147,0.58391361656358,87.3204042217,-5.18391361656358,2.05438302043993,-3.12953059612365
426369,C1C=CC=C1C1=Cc2cnc3c4ccccc4sc3c2[SiH2]1,C18H13NSSi,303.4597,3.7283305302999503,0.83434497158022,68.77274220765,-5.434344971580219,2.20516230477812,-3.2291826668021
1016196,C1C=CC=C1C1=Cc2cc3oc4ccncc4c3cc2[SiH2]1,C18H13NOSi,287.3927,3.20478899411914,0.82344679927864,59.897884203494996,-5.42344679927864,2.28638979808978,-3.13705700118886
983105,C1C=CC=C1C1=Cc2cnc3c(oc4ccc5cscc5c34)c2[SiH2]1,C20H13NOSSi,343.4807,4.07785138052427,0.642728449197721,97.64532544975,-5.2427284491977195,1.98269327863267,-3.260035170565049
2425225,C1C=CC=C1C1=Cc2[se]c3c(c2[SiH2]1)c1ccccc1c1ccc2ccccc2c31,C27H18SeSi,449.4852,3.95007595087129,0.53001674448574,114.70000667645,-5.13001674448574,1.87302305538909,-3.25699368909665
1507722,C1C=CC=C1C1=Cc2ccc3c(c2C1)c1nsnc1c1ccc2ccccc2c31,C26H16N2S,388.4924,4.13114298960895,0.6360665175764301,99.95747557770001,-5.23606651757643,1.96729170557881,-3.26877481199762
1638795,C1C=CC=C1c1cc2[se]c3c4ccccc4sc3c2c2c[nH]cc12,C21H13NSSe,390.3667,1.61868799246059,0.27489913378712,90.62277586764999,-4.87489913378712,2.0313382809358598,-2.84356085285126
131476,C1C=c2c3cccnc3c3cnc4C=C([SiH2]c4c3c2=C1)C1=CC=CC1,C22H16N2Si,336.4684,3.61187219850164,0.76386999463154,72.77136331985,-5.36386999463154,2.17029271897287,-3.19357727565867
